trial_no,vwap_buy_deviation,take_profit_pct,buy_confirm_min_score,notify_sell_threshold,notify_buy_threshold,stock_qty_strong_pct,stock_qty_base_pct,stock_rebuild_strong_pct,stock_first_add_pct,train_win_rate,train_total_pnl,train_n_trades,train_max_drawdown,train_annualized_return,train_composite_score,test_win_rate,test_total_pnl,test_n_trades,test_max_drawdown,test_annualized_return,test_composite_score,elapsed_sec,status
10,-0.01588974688374184,0.017737264938373562,19,68,57,0.47482395804555955,0.3902563225744892,0.8002190871007017,0.31278872567817906,0,0,0,0,0,-9999.0,0,0,0,0,0,0,256.9,ok
11,-0.0321634323512804,0.0175359791159308,30,58,53,0.2570186313087703,0.3184307387616365,0.8035921370166128,0.2775050907790179,0,0,0,0,0,-9999.0,0,0,0,0,0,0,260.6,ok
12,-0.026146516508653017,0.017917128814064823,20,60,41,0.3329784304967518,0.16644089839516432,0.9971933539170148,0.30517891390118035,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,232.7,ok
13,-0.025034636864365994,0.016786752206761624,19,62,40,0.3429279395858918,0.20782172635484436,0.9987493232287762,0.3987783130480105,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,218.7,ok
14,-0.017982274715018745,0.014797041814866551,20,52,55,0.4111307995875121,0.28969964576082863,0.83151948340795,0.2207031495279928,0,0,0,0,0,-9999.0,0,0,0,0,0,0,197.7,ok
15,-0.03147330591444355,0.020732557435399968,15,40,48,0.324747147159618,0.35641451052946616,0.9996177999914327,0.317853223689182,0,0,0,0,0,-9999.0,0,0,0,0,0,0,230.9,ok
16,-0.024827886357891182,0.014828677953081786,21,70,59,0.41212419735107547,0.2096703823803486,0.8634823758940222,0.10395376431427714,0,0,0,0,0,-9999.0,0,0,0,0,0,0,218.0,ok
17,-0.029828609962854608,0.019973146733525994,17,62,40,0.2968803390413071,0.36214199062529395,0.7804124134181425,0.3125177407099677,0,0,0,0,0,-9999.0,0,0,0,0,0,0,229.2,ok
18,-0.019366847188515293,0.01412581754245603,18,55,52,0.372186388565255,0.27728971941304104,0.7340124648757067,0.38603470043974075,0,0,0,0,0,-9999.0,0,0,0,0,0,0,189.7,ok
19,-0.024498204268558973,0.01912375904002687,21,59,48,0.25175871395133803,0.1864500293155225,0.9102033147840614,0.3337768088325115,0,0,0,0,0,-9999.0,0,0,0,0,0,0,221.3,ok
20,-0.02611719961315074,0.013315111533406223,15,64,68,0.45105536812658653,0.22986366558725949,0.5058104808137767,0.2838260476669509,0,0,0,0,0,-9999.0,0,0,0,0,0,0,181.1,ok
21,-0.025102858001995142,0.016727244605563987,18,61,40,0.3432676552169945,0.15274707312108304,0.9903380452479784,0.39703550550293376,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,200.6,ok
22,-0.023353967366344493,0.016160735391724922,20,66,43,0.3373018335564868,0.2101769402775638,0.9987349142404867,0.37513979791024477,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,208.9,ok
23,-0.020445248926575788,0.018604767816391643,22,60,42,0.34876192550781765,0.18119247822658285,0.9326585335162575,0.34150474847230144,0,0,0,0,0,-9999.0,0,0,0,0,0,0,188.8,ok
24,-0.026844197054732528,0.0222657285090123,18,56,46,0.29392501346696354,0.22583902075694715,0.8618294076878816,0.39762656318062883,0,0,0,0,0,-9999.0,0,0,0,0,0,0,195.4,ok
25,-0.030395779734087237,0.015962821779331574,19,63,40,0.38211066085940987,0.17531536518060842,0.9519283539617144,0.3023297353760441,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,219.0,ok
26,-0.023725937904008388,0.018909162595607015,17,67,46,0.32046334355032413,0.33298252156737745,0.9686570232121265,0.3320689975224154,0,0,0,0,0,-9999.0,0,0,0,0,0,0,201.8,ok
27,-0.028500871827648894,0.013117395263881051,28,53,43,0.277404934182514,0.3747176269803246,0.9084720826155536,0.36249943793768674,0,0,0,0,0,-9999.0,0,0,0,0,0,0,217.9,ok
28,-0.025607868352904246,0.008529229347697186,20,50,51,0.39832933412018157,0.297482716040814,0.9954193199297983,0.2945470920563366,0,0,0,0,0,-9999.0,0,0,0,0,0,0,191.1,ok
29,-0.02782477766025164,0.024481679205274574,22,58,44,0.30345630420136904,0.2635554212252958,0.9269058490618016,0.267959932383082,0,0,0,0,0,-9999.0,0,0,0,0,0,0,235.3,ok
30,-0.03366396686291412,0.022171638991615807,16,60,45,0.537092451016195,0.16800876816549926,0.9645218434428079,0.3807557976841995,0,0,0,0,0,-9999.0,0,0,0,0,0,0,210.5,ok
31,-0.02492147966694735,0.016677226272198458,18,61,40,0.3451428036222193,0.15165241863748002,0.9968895919785287,0.39281196538559215,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,216.6,ok
32,-0.021354061097269905,0.017154648659202094,19,65,42,0.35221132334459493,0.19950304311343223,0.9645427700316462,0.3999683787247305,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,219.9,ok
33,-0.026730717705295767,0.018321587043750847,17,56,47,0.3221592509465063,0.15086443101187083,0.9152859267825934,0.35049745918851544,0,0,0,0,0,-9999.0,0,0,0,0,0,0,180.8,ok
34,-0.023853110876079563,0.015662051574586187,15,58,42,0.3814553438736007,0.16612274657302695,0.8774211117856987,0.3288824072691948,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,196.2,ok
35,-0.025340497826065383,0.01995094020070394,21,64,40,0.3345679756137693,0.19266876582551234,0.9765955019788534,0.3729054053096536,0,0,0,0,0,-9999.0,0,0,0,0,0,0,151.8,ok
36,-0.029222775315846418,0.012444703354441203,18,61,44,0.29528786786510564,0.20624327133413287,0.939009616998211,0.24032075154085736,0,0,0,0,0,-9999.0,0,0,0,0,0,0,176.6,ok
37,-0.02262297405879305,0.014949397179937533,17,69,45,0.43102170593003397,0.16717796600990278,0.9739567555393625,0.35699821569462137,0.0,-2.72,1,-0.0177,0.0105,0.0,0,0,0,0,0,0,165.4,ok
38,-0.027028869906324377,0.016792924553820875,24,55,42,0.3618180336373972,0.2585077756205851,0.8979166065633318,0.37427225569094824,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,163.7,ok
39,-0.020430392527538255,0.020295834534393094,16,63,48,0.27369350832858175,0.22485397194202617,0.940371979794377,0.34596637374040595,0,0,0,0,0,-9999.0,0,0,0,0,0,0,143.1,ok
40,-0.0224265950119778,0.008697975951106218,19,57,41,0.31213645141606955,0.17937618926382498,0.658910470147277,0.20093273400748274,0,0,0,0,0,-9999.0,0,0,0,0,0,0,151.2,ok
41,-0.024175252338919803,0.015951494184472753,20,67,43,0.3383812157470472,0.2124459156433683,0.9942447312507194,0.3837263819213039,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,215.9,ok
42,-0.025765183209585776,0.015967910674684185,22,66,44,0.39099495216860525,0.2500210174482059,0.9783365142430245,0.3673108994768878,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,128.3,ok
43,-0.023305413734779352,0.0172849949153717,20,65,41,0.35700713520560856,0.1599465555443041,0.952586465099267,0.38053796680229285,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,153.2,ok
44,-0.021726395797810077,0.019222703898880714,23,60,46,0.3308112579788996,0.19313114153919644,0.9945355145046059,0.3215468082839277,0,0,0,0,0,-9999.0,0,0,0,0,0,0,150.8,ok
45,-0.028130305161868232,0.01804889108995094,19,62,43,0.27900239480459993,0.2190289607963859,0.9305329064529495,0.358991258180396,0,0,0,0,0,-9999.0,0,0,0,0,0,0,168.7,ok
46,-0.023149488754506356,0.014378881156407758,21,59,50,0.30869626334979056,0.3312109750496843,0.9567011672196591,0.3001887863559459,0,0,0,0,0,-9999.0,0,0,0,0,0,0,145.3,ok
47,-0.01942426236434039,0.01338765171899336,20,64,41,0.3683264606365568,0.2363217182557348,0.9779454354401144,0.34333830203455684,0,0,0,0,0,-9999.0,0,0,0,0,0,0,153.5,ok
48,-0.026235697437190494,0.016534748613294275,18,53,43,0.26504196905085275,0.2840304607971615,0.8896988638667225,0.39002741447834033,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,140.8,ok
49,-0.024602027770734176,0.01546605533994685,16,68,45,0.29086552172148544,0.17115448671698236,0.9971700343881785,0.3716977018234769,0.0,-2.72,1,-0.022,0.013,0.0,0,0,0,0,0,0,136.5,ok
50,-0.027209742670431244,0.021364432868541876,29,61,47,0.5850017557780154,0.2016772066690218,0.8562762917677649,0.1320825035390194,0,0,0,0,0,-9999.0,0,0,0,0,0,0,140.2,ok
51,-0.03001754734010273,0.017828870610631233,19,63,40,0.3890169730054597,0.17646439596402064,0.9477398503895466,0.30534199642621135,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,119.4,ok
52,-0.03239858568985048,0.016074168938438452,19,63,40,0.4030293661382711,0.18308833210016817,0.9201110523751966,0.2900851292270788,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,128.8,ok
53,-0.03078166447920886,0.013980323368428072,20,66,42,0.4297126403461848,0.156516267400088,0.9574288910470184,0.26457667198999996,0.0,-2.72,1,-0.0177,0.0105,0.0,0,0,0,0,0,0,181.2,ok
54,-0.025313876698129144,0.015156143819867171,17,59,41,0.37523924794568453,0.38653317675409726,0.9795941959629416,0.32125865594026604,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,174.0,ok
55,-0.022485001152479134,0.01949667588500845,21,62,44,0.3427876315058287,0.19245914940634673,0.9457860975042958,0.27958267702486,0,0,0,0,0,-9999.0,0,0,0,0,0,0,177.9,ok
56,-0.023808168068998818,0.017923213355320673,18,57,41,0.318931592695036,0.30649319434118305,0.9810781193379273,0.3324508403457259,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,132.5,ok
57,-0.03427275579168977,0.011967024020103377,22,41,69,0.4573630283469392,0.21325356553723163,0.9024421511836618,0.30806236169402923,0,0,0,0,0,-9999.0,0,0,0,0,0,0,136.3,ok
58,-0.026386635417021142,0.016468938904951994,19,70,43,0.41866514606188054,0.17622209559444643,0.9624602928161085,0.399722894075662,0,0,0,0,0,-9999.0,0,0,0,0,0,0,140.9,ok
59,-0.0293290413188909,0.005244402875945445,18,65,40,0.36610643405834215,0.16205744116527687,0.8405093111952073,0.24564356282198374,0,0,0,0,0,-9999.0,0,0,0,0,0,0,147.0,ok
60,-0.017420858419885665,0.010392852663705765,15,60,60,0.3317281902429169,0.35249461031340623,0.9285486838491682,0.3532251208882245,0,0,0,0,0,-9999.0,0,0,0,0,0,0,149.1,ok
61,-0.025582829547362202,0.016910233796624808,17,61,40,0.3450282034162581,0.1547994858480961,0.998272447151539,0.3904415564779364,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,169.0,ok
62,-0.024420786123675407,0.01741349628008954,20,61,42,0.35462208136641515,0.15317126549340213,0.984316129820757,0.3891996005349611,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,158.9,ok
63,-0.024936166547139333,0.01882135631848251,18,63,45,0.3818304140588477,0.1501739308181598,0.9624467358783969,0.36344256028461136,0,0,0,0,0,-9999.0,0,0,0,0,0,0,146.0,ok
64,-0.024887089057874033,0.01451554802306464,26,59,40,0.3473162271100966,0.170561562416192,0.9994853185217385,0.37672147762531966,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,161.1,ok
65,-0.02357278859447572,0.016502901242628546,19,57,42,0.30300699681844057,0.189319663892606,0.9466002165255467,0.39323327510318173,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,170.0,ok
66,-0.027618450439665734,0.018436435452737293,21,62,44,0.3247887645533159,0.1656693319379911,0.9818210173105777,0.34119780015629536,0,0,0,0,0,-9999.0,0,0,0,0,0,0,174.5,ok
67,-0.02128682397242993,0.01528179100828755,18,64,47,0.2859160460586473,0.18652513837117696,0.9646892062352472,0.3674131297135841,0.0,-2.72,1,-0.022,0.013,0.0,0,0,0,0,0,0,158.0,ok
68,-0.022142709724297202,0.013892421516258718,20,66,41,0.3144577087301195,0.2011800014009485,0.9197826454017218,0.38030431993539854,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,158.4,ok
69,-0.028531081727130495,0.017369524632011198,16,58,43,0.2591735968449776,0.3990037219335099,0.5938330661768763,0.399540586536603,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,199.5,ok
70,-0.026523282626855136,0.01592868319533079,17,60,46,0.39988432316612954,0.16127641666133544,0.9384782390921844,0.3531794420249731,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,197.1,ok
71,-0.020071893112927862,0.017087515442189647,19,65,42,0.3547070213120509,0.17419585209418198,0.9691292332584425,0.38666069260543523,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,217.6,ok
72,-0.023193326520806946,0.01828890412039511,20,67,41,0.3379754092721102,0.19778956506064524,0.9853819222855096,0.39785048453238553,0,0,0,0,0,-9999.0,0,0,0,0,0,0,163.5,ok
73,-0.024159992364441493,0.016676768152283382,19,61,44,0.363515582331659,0.2715130720667469,0.9676652478849497,0.3751828515353442,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,190.1,ok
74,-0.025910469854509295,0.019775955857020105,18,62,40,0.37762449148879107,0.1829900381058542,0.9999215031203864,0.365525843236055,0,0,0,0,0,-9999.0,0,0,0,0,0,0,171.3,ok
75,-0.021677689751735806,0.014837502204850554,27,55,42,0.34658113655589534,0.20749433195964212,0.952490868756866,0.383027858222842,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,164.1,ok
76,-0.022872388435449698,0.01758792608945778,21,68,43,0.3303319889551373,0.2434300424667176,0.7096049172289438,0.2938864252596052,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,188.1,ok
77,-0.03303480362663108,0.01623361318717685,19,64,45,0.3048946568957931,0.3272170976709545,0.9356165738295974,0.3893743651188734,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,177.8,ok
78,-0.015062698257901352,0.015557947014146065,17,47,66,0.38699019588804334,0.23307784290952221,0.9879166397479371,0.31534285608995527,0,0,0,0,0,-9999.0,0,0,0,0,0,0,203.4,ok
79,-0.025063982475528348,0.020780641306490162,20,63,40,0.3703957221393798,0.21678065759490237,0.9118426553389452,0.3268454112995579,0,0,0,0,0,-9999.0,0,0,0,0,0,0,176.5,ok
80,-0.021329752796567673,0.01865180988596405,16,59,41,0.32455856736261035,0.22391883208019,0.9751739998816704,0.37461652603146245,0,0,0,0,0,-9999.0,0,0,0,0,0,0,197.9,ok
81,-0.024125365785150916,0.015508198214137736,15,58,42,0.3562353746825215,0.16634670276148444,0.8776441716021854,0.33832392581090054,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,198.8,ok
82,-0.01871716249898378,0.01571567777804481,15,56,42,0.4081719011132142,0.1593424065484654,0.7594619500827001,0.32670185071712254,0.0,-2.72,1,-0.0177,0.0105,0.0,0,0,0,0,0,0,176.3,ok
83,-0.023825653770561565,0.01702162954043387,15,54,43,0.37914190031949657,0.17821589012388228,0.8706348597439919,0.30634912069420395,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,174.3,ok
84,-0.02721851303551126,0.017856001351746056,22,58,41,0.3907550892266799,0.17184402312199923,0.9561338721827275,0.348877515901609,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,175.6,ok
85,-0.024504938526060432,0.013514542827274094,18,65,44,0.35193654385627965,0.16351702654432357,0.8247035535381656,0.30011334911984294,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,173.5,ok
86,-0.022116966785616837,0.006353327238213085,19,60,41,0.3591312769575341,0.3761801380826581,0.9875829070196548,0.35844023038917766,0,0,0,0,0,-9999.0,0,0,0,0,0,0,177.1,ok
87,-0.023415875058372247,0.012770670951525148,16,61,54,0.3390142976828305,0.1866894479120505,0.9722514276012173,0.3943212027679786,0,0,0,0,0,-9999.0,0,0,0,0,0,0,182.4,ok
88,-0.02083120996664631,0.01469986699728065,17,62,40,0.3722664941200835,0.19630260978749364,0.9236892977667153,0.28775977612654857,0.0,-2.72,1,-0.0198,0.0117,0.0,0,0,0,0,0,0,165.8,ok
89,-0.030979075697092455,0.016370381686441785,19,66,45,0.31118287079478446,0.20357949334866265,0.9883374677727461,0.27643110637382384,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,187.7,ok
90,-0.0254350429668533,0.01702586375485866,21,57,42,0.33253363528638225,0.15032795647422298,0.9445650615068428,0.37966648288674604,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,206.6,ok
91,-0.022723229022750962,0.015165579882314524,17,70,43,0.4305014002280658,0.15746363981593461,0.9705390215074313,0.357791014438975,0.0,-2.72,1,-0.0177,0.0105,0.0,0,0,0,0,0,0,194.1,ok
92,-0.022876525782000463,0.014973073763165414,18,69,49,0.4304808906970968,0.16886142178663013,0.9554717206807625,0.326226814001732,0,0,0,0,0,-9999.0,0,0,0,0,0,0,157.4,ok
93,-0.023783068620123235,0.014269237890669409,20,68,45,0.44134571242863163,0.18059963933107215,0.89696925820768,0.3379355994517458,0.0,-2.72,1,-0.0177,0.0105,0.0,0,0,0,0,0,0,156.6,ok
94,-0.026173592453824505,0.016033714847622896,16,69,46,0.4481757467689157,0.16447571244955725,0.9727707531183827,0.3680767014467544,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,171.5,ok
95,-0.02510970746435484,0.01767338040709837,15,63,44,0.5082003007143612,0.17189864809369979,0.985941413409319,0.31242308646541717,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,187.4,ok
96,-0.024671792337443262,0.016766556873699486,18,64,40,0.3655611957826122,0.1569723786406901,0.9971808903647494,0.3835296037854727,0.0,-2.72,1,-0.0112,0.0067,0.0,0,0,0,0,0,0,181.2,ok
97,-0.022357356367830036,0.01815353802231956,18,67,41,0.47751235032332007,0.25052744693541185,0.8048490327530715,0.39207817532454226,0,0,0,0,0,-9999.0,0,0,0,0,0,0,200.6,ok
98,-0.01987222989432389,0.01900489411229791,19,59,43,0.4123901850353324,0.29676447140971934,0.5048493347752956,0.35644010364925366,0,0,0,0,0,-9999.0,0,0,0,0,0,0,181.2,ok
99,-0.02575612181996935,0.015552220299000198,20,60,47,0.46896458991796336,0.1916329585901686,0.9628037488707298,0.3472675097130306,0.0,-2.72,1,-0.0177,0.0105,0.0,0,0,0,0,0,0,186.0,ok
