trial_no,vwap_buy_deviation,take_profit_pct,buy_confirm_min_score,notify_sell_threshold,notify_buy_threshold,stock_qty_strong_pct,stock_qty_base_pct,stock_rebuild_strong_pct,stock_first_add_pct,train_win_rate,train_total_pnl,train_n_trades,train_max_drawdown,train_annualized_return,train_composite_score,test_win_rate,test_total_pnl,test_n_trades,test_max_drawdown,test_annualized_return,test_composite_score,elapsed_sec,status
15,-0.03179919124599606,0.014126496434840027,28,58,46,0.31602078984763754,0.2777910096954616,0.5077551909971135,0.30088728083083,0,0,0,0,0,-9999.0,0,0,0,0,0,0,206.8,ok
16,-0.01918098309543316,0.007876001773701593,21,52,54,0.4349402237687757,0.17844637988458856,0.6707750474677462,0.10395376431427714,0,0,0,0,0,-9999.0,0,0,0,0,0,0,211.7,ok
17,-0.025237784957219917,0.013739906761570268,29,65,59,0.26247990142260585,0.2246738605468653,0.8311665612357682,0.397329578024308,0,0,0,0,0,-9999.0,0,0,0,0,0,0,195.5,ok
18,-0.015053490430056528,0.020917355237871464,27,40,51,0.3096614474862396,0.17768085324438398,0.6145777931279819,0.304140434482825,0,0,0,0,0,-9999.0,0,0,0,0,0,0,201.9,ok
19,-0.029531960191299993,0.017828025189842573,21,59,42,0.2524981696682505,0.29076791693039183,0.7090770411410371,0.27180143204341994,0,0,0,0,0,-9999.0,0,0,0,0,0,0,215.8,ok
20,-0.03329229262059272,0.007880137953075208,26,55,68,0.34749443974969707,0.22986366558725949,0.5643641647818305,0.20410715614135047,0,0,0,0,0,-9999.0,0,0,0,0,0,0,179.6,ok
21,-0.02618066455271275,0.010199842809199609,24,42,48,0.40137130026596046,0.2706233106819201,0.8974273003714637,0.10442681748055975,0,0,0,0,0,-9999.0,0,0,0,0,0,0,192.3,ok
22,-0.02661172193393803,0.005393227061529938,23,50,48,0.3752648371512712,0.32515561116743735,0.8106452018417596,0.14311791534244694,0,0,0,0,0,-9999.0,0,0,0,0,0,0,226.4,ok
23,-0.02388035538863767,0.00925598075689979,19,47,44,0.30430718473909224,0.2536479391487344,0.9074136202529426,0.24129189851883687,0,0,0,0,0,-9999.0,0,0,0,0,0,0,194.4,ok
24,-0.027360007764187025,0.013112847247585607,25,69,50,0.3875805194932349,0.35844950752844834,0.8770634003396035,0.18462351265005975,0,0,0,0,0,-9999.0,0,0,0,0,0,0,203.5,ok
25,-0.030390078243454854,0.01576946819965315,29,60,47,0.35886615786632087,0.19374098634013853,0.9266506324097515,0.12950316956411806,0,0,0,0,0,-9999.0,0,0,0,0,0,0,208.9,ok
26,-0.021085263769967968,0.006745294108703417,25,67,52,0.44513117805048263,0.15148132025919114,0.8531900717593861,0.3191851301929961,0,0,0,0,0,-9999.0,0,0,0,0,0,0,214.3,ok
27,-0.02459161798223618,0.008858502809224532,22,64,43,0.3282125102358905,0.21934362366787874,0.994043828098873,0.25350712911264395,0,0,0,0,0,-9999.0,0,0,0,0,0,0,188.7,ok
28,-0.028499772764926393,0.012262451253538613,27,55,49,0.29699933167873166,0.2607757307038,0.7001238931146376,0.21472988590645878,0,0,0,0,0,-9999.0,0,0,0,0,0,0,216.5,ok
29,-0.025650444523219722,0.022610792132185028,18,61,45,0.28283311035544834,0.2956246708275296,0.5773928884468056,0.18529514663432872,0,0,0,0,0,-9999.0,0,0,0,0,0,0,246.2,ok
30,-0.023871654998154215,0.01934210852027602,24,40,40,0.5322580849690567,0.17058638840581167,0.8125697965201087,0.32770737867801414,0,0,0,0,0,-9999.0,0,0,0,0,0,0,249.2,ok
31,-0.027659066429390252,0.01609955578752991,15,52,43,0.25786195233376885,0.3996241718873552,0.9879568627706402,0.38581308434118633,0,0,0,0,0,-9999.0,0,0,0,0,0,0,219.8,ok
32,-0.029280599801963875,0.01673997878584635,18,57,46,0.28321019076098775,0.3699088737658886,0.9503654255719621,0.3446203256164965,0,0,0,0,0,-9999.0,0,0,0,0,0,0,214.9,ok
33,-0.02198927539320185,0.022481439644787236,17,53,45,0.590915463450463,0.3446015412949225,0.9511205800394624,0.2917929248691361,0,0,0,0,0,-9999.0,0,0,0,0,0,0,197.1,ok
34,-0.02024258906293997,0.024864773727730098,29,46,42,0.3660011855007408,0.16645765975576865,0.9702512774515434,0.32887673917864046,0,0,0,0,0,-9999.0,0,0,0,0,0,0,192.2,ok
35,-0.023319916450100744,0.006703271316758077,26,55,44,0.4070436985124698,0.38037807783181765,0.9100962321544844,0.3729054053096536,0,0,0,0,0,-9999.0,0,0,0,0,0,0,171.5,ok
36,-0.02673723676826712,0.017365915594473168,24,49,46,0.31913547503000095,0.3292060039229239,0.8746765378973158,0.2813541187650241,0,0,0,0,0,-9999.0,0,0,0,0,0,0,184.7,ok
37,-0.024768786561082726,0.014618461174726358,15,43,50,0.29099906644999113,0.23791818423302624,0.9280805452854872,0.3463437384954159,0,0,0,0,0,-9999.0,0,0,0,0,0,0,189.2,ok
38,-0.022923552204596416,0.011828772071922736,22,57,54,0.35383383988952816,0.1925177233671575,0.9977737514101126,0.17223991101301234,0,0,0,0,0,-9999.0,0,0,0,0,0,0,159.5,ok
39,-0.02841195765293645,0.010372231216918982,20,60,41,0.27176931672123655,0.16410359372007524,0.7787083107146565,0.24781094850085988,0,0,0,0,0,-9999.0,0,0,0,0,0,0,160.3,ok
40,-0.0174301759410397,0.019148895585366234,30,65,52,0.3350781374880721,0.32059837130349833,0.9710581557011918,0.3628809008587573,0,0,0,0,0,-9999.0,0,0,0,0,0,0,159.3,ok
41,-0.029453684827513572,0.006350460971936129,28,53,44,0.44778104439763894,0.1565837866745306,0.9404217236450376,0.15396719020498079,0,0,0,0,0,-9999.0,0,0,0,0,0,0,137.7,ok
42,-0.03033490958328808,0.008101559895937936,25,62,47,0.47088633703805033,0.21384464846053858,0.9647863059043008,0.13107841509661694,0,0,0,0,0,-9999.0,0,0,0,0,0,0,154.5,ok
43,-0.03258213010012778,0.005964779016384751,23,50,42,0.422818265348123,0.183275598658547,0.9175123763375449,0.22636704022008305,0,0,0,0,0,-9999.0,0,0,0,0,0,0,158.7,ok
44,-0.02729891042150402,0.00921614037410033,22,45,47,0.5163059797075741,0.18803279147255236,0.5222105117628537,0.1978571366218271,0,0,0,0,0,-9999.0,0,0,0,0,0,0,154.2,ok
45,-0.025671536294347378,0.007193111553888685,26,58,40,0.4740013666762416,0.1512520293679961,0.8662412840326488,0.1677387654205035,0,0,0,0,0,-9999.0,0,0,0,0,0,0,168.1,ok
46,-0.022120370564014703,0.005196589105015261,27,63,49,0.4227483177970092,0.20310037524777141,0.8892851034215166,0.2295916018092119,0,0,0,0,0,-9999.0,0,0,0,0,0,0,137.0,ok
47,-0.0340397509401436,0.010876882394927963,30,47,45,0.38735927748943266,0.17338714941137887,0.7160712013722577,0.2681885677521823,0,0,0,0,0,-9999.0,0,0,0,0,0,0,139.4,ok
48,-0.02856333269737473,0.020863239649105525,28,56,56,0.3252687176713184,0.3004946571720992,0.9684003328138194,0.11898001199129413,0,0,0,0,0,-9999.0,0,0,0,0,0,0,155.4,ok
49,-0.030925318158887292,0.02376601594788898,16,70,59,0.5636315539450971,0.27806716368441964,0.6257599995125072,0.15328066086060532,0,0,0,0,0,-9999.0,0,0,0,0,0,0,145.7,ok
50,-0.01990415949439481,0.012993938180780783,20,67,49,0.29897378547279385,0.24307457048778722,0.5866473476495524,0.31741725282527977,0,0,0,0,0,-9999.0,0,0,0,0,0,0,124.0,ok
51,-0.021537935388652268,0.011329258909933656,24,59,43,0.541682189488359,0.386665535002081,0.9451561535037248,0.3761493430723543,0,0,0,0,0,-9999.0,0,0,0,0,0,0,132.3,ok
52,-0.01838844214275954,0.009923518644419926,25,53,70,0.27154865664908134,0.34475740065696825,0.6594364198927305,0.3949004194900508,0,0,0,0,0,-9999.0,0,0,0,0,0,0,187.8,ok
53,-0.02095226095994398,0.014638220820783036,21,54,46,0.5910477649023149,0.3606619901158705,0.9829402652989475,0.35458540951934353,0,0,0,0,0,-9999.0,0,0,0,0,0,0,183.0,ok
54,-0.02390228556983412,0.007497039590504916,23,57,41,0.34297144278437425,0.38989284595936813,0.9280797695160056,0.2888272796637918,0,0,0,0,0,-9999.0,0,0,0,0,0,0,156.7,ok
55,-0.026335450381794797,0.008473894969020785,26,59,44,0.3104570945793202,0.3385387544303947,0.9072452006414612,0.33931803968385377,0,0,0,0,0,-9999.0,0,0,0,0,0,0,145.1,ok
56,-0.019529960718145573,0.00563531755008588,27,61,48,0.3708715104700614,0.30653647992857036,0.852377862191484,0.26133500239285506,0,0,0,0,0,-9999.0,0,0,0,0,0,0,132.0,ok
57,-0.022571486924235128,0.009691022573423533,25,42,47,0.4573630283469392,0.16270715331430113,0.9532657900889432,0.18709938251258423,0,0,0,0,0,-9999.0,0,0,0,0,0,0,142.1,ok
58,-0.018725676551355954,0.005009876987053355,23,56,51,0.5018287625001518,0.23057372478032895,0.7911916388413743,0.3682526558263837,0,0,0,0,0,-9999.0,0,0,0,0,0,0,133.5,ok
59,-0.024890273949606908,0.012551756964011854,17,49,42,0.4881997612615364,0.37274208730179126,0.7281497018384167,0.21215808635367991,0,0,0,0,0,-9999.0,0,0,0,0,0,0,158.7,ok
60,-0.026889790496046298,0.018252101299657656,29,51,64,0.26435734493659735,0.1996060572650321,0.8908007070453592,0.17300597932598374,0,0,0,0,0,-9999.0,0,0,0,0,0,0,167.1,ok
61,-0.023080861618263834,0.023509206107729236,16,44,41,0.38353037201786966,0.28116004011852846,0.6213619717781171,0.31275086166725435,0,0,0,0,0,-9999.0,0,0,0,0,0,0,146.3,ok
62,-0.025778834358154624,0.022050794083042866,15,41,45,0.25023726425574344,0.263449489588518,0.9796223713898099,0.3512652210300677,0,0,0,0,0,-9999.0,0,0,0,0,0,0,166.5,ok
63,-0.02407098415051633,0.024295795215218765,17,45,43,0.41242155305691375,0.24676897202118117,0.6021718394838373,0.29876243919509254,0,0,0,0,0,-9999.0,0,0,0,0,0,0,157.2,ok
64,-0.027902191936034486,0.020067497336910996,16,47,45,0.32533425828422574,0.3164779165799856,0.6788508369877523,0.33019811950043754,0,0,0,0,0,-9999.0,0,0,0,0,0,0,190.0,ok
65,-0.02111509981498065,0.023143852999173063,24,48,40,0.2892709678930121,0.17984694769098072,0.7491900533215183,0.3795466644636612,0,0,0,0,0,-9999.0,0,0,0,0,0,0,174.2,ok
66,-0.02188800254583293,0.013799565833192338,19,54,46,0.3478466139844462,0.21154762146430256,0.5437122606883811,0.2810760277774986,0,0,0,0,0,-9999.0,0,0,0,0,0,0,153.4,ok
67,-0.024359514229988315,0.01686450125973033,25,58,43,0.3630840164961543,0.28624733273859965,0.9969484559700483,0.33765185117667096,0,0,0,0,0,-9999.0,0,0,0,0,0,0,168.2,ok
68,-0.02350204789340086,0.02176123679545005,22,43,48,0.3975930809261413,0.1604052250808062,0.9316931989559785,0.36147851119556385,0,0,0,0,0,-9999.0,0,0,0,0,0,0,189.7,ok
69,-0.02530272367856298,0.024981228390359118,15,60,44,0.33628203139441143,0.35691037767515543,0.6342002601627242,0.3841947125843531,0,0,0,0,0,-9999.0,0,0,0,0,0,0,226.9,ok
70,-0.028816698850309307,0.015086494724246583,26,51,42,0.3761595974653004,0.1720505712766135,0.9569710529015926,0.23556634357891604,0,0,0,0,0,-9999.0,0,0,0,0,0,0,216.6,ok
71,-0.030065624447492886,0.01079120214621606,24,45,64,0.2767202432770921,0.3985569156980896,0.8208080545300545,0.16229374064919824,0,0,0,0,0,-9999.0,0,0,0,0,0,0,178.7,ok
72,-0.027072105573807667,0.007069911848124112,23,43,61,0.30628953219454613,0.37769762142293395,0.9209059987930054,0.14089588088116,0,0,0,0,0,-9999.0,0,0,0,0,0,0,187.4,ok
73,-0.027892565160610693,0.008371731678210176,22,44,41,0.2955899716456291,0.3919946742200492,0.6399455526547891,0.11648917694073639,0,0,0,0,0,-9999.0,0,0,0,0,0,0,165.9,ok
74,-0.026143275685073228,0.005961463757166561,28,41,57,0.26448689011874693,0.22506920633789215,0.6900781089929444,0.1982604862886619,0,0,0,0,0,-9999.0,0,0,0,0,0,0,168.0,ok
75,-0.02062281400062392,0.011525428329838142,21,46,61,0.3157426563859904,0.25686128253148455,0.9027146529651424,0.13802329184500156,0,0,0,0,0,-9999.0,0,0,0,0,0,0,179.4,ok
76,-0.022669030374761506,0.009425113084079895,23,56,45,0.28292454200681466,0.26852339204988845,0.9420462017178564,0.15456855041812326,0,0,0,0,0,-9999.0,0,0,0,0,0,0,188.2,ok
77,-0.031847826041475305,0.01223329638770768,24,64,67,0.5770367871896143,0.18860183956548185,0.8781284778566987,0.3904505028831216,0,0,0,0,0,-9999.0,0,0,0,0,0,0,201.4,ok
78,-0.029141192772075115,0.008920004671103363,27,48,54,0.27684540718761674,0.3811214769828124,0.855557980785903,0.17997849627751877,0,0,0,0,0,-9999.0,0,0,0,0,0,0,192.2,ok
79,-0.02763761469752529,0.013330932841618886,18,68,46,0.3531694668579183,0.15706271816742748,0.9774759424252433,0.19373817511395855,0,0,0,0,0,-9999.0,0,0,0,0,0,0,221.4,ok
80,-0.029886003083323332,0.007648048573465997,25,61,44,0.30008531411304995,0.19932641206342996,0.9603092291580436,0.3668577320031698,0,0,0,0,0,-9999.0,0,0,0,0,0,0,162.5,ok
81,-0.025068236818213675,0.024270388220645256,26,65,64,0.2565443500289736,0.25136089311918985,0.5573481479376872,0.35645706354452494,0,0,0,0,0,-9999.0,0,0,0,0,0,0,161.7,ok
82,-0.030932761184486856,0.021400392530509633,29,62,65,0.291363442234226,0.23829056853212194,0.6101333733713489,0.3455627812426142,0,0,0,0,0,-9999.0,0,0,0,0,0,0,153.8,ok
83,-0.021646649351046456,0.02286743795916671,25,63,62,0.313176714108218,0.22830104331445197,0.5839643753353753,0.3229582148012446,0,0,0,0,0,-9999.0,0,0,0,0,0,0,168.8,ok
84,-0.03446338768029177,0.019414099510721476,27,66,67,0.268675611810217,0.3675407268264792,0.5151332146380806,0.21760472675936451,0,0,0,0,0,-9999.0,0,0,0,0,0,0,170.6,ok
85,-0.02648451025191501,0.006502124396888123,24,58,43,0.2851731966916701,0.21792444852186857,0.9363897960242522,0.33598477428309914,0,0,0,0,0,-9999.0,0,0,0,0,0,0,206.8,ok
86,-0.022200398964571707,0.023641406923305443,26,64,66,0.43599033984718744,0.16774167055390035,0.9165227533285006,0.25356591630537,0,0,0,0,0,-9999.0,0,0,0,0,0,0,195.7,ok
87,-0.03247452876936865,0.010700960931251906,30,59,47,0.3272664402443822,0.332617934396364,0.5018147869320647,0.16107504889294144,0,0,0,0,0,-9999.0,0,0,0,0,0,0,210.1,ok
88,-0.03499988345942899,0.02225006052941431,20,57,70,0.545786739164437,0.34993378590654295,0.7694044132663003,0.1468489000093484,0,0,0,0,0,-9999.0,0,0,0,0,0,0,186.4,ok
89,-0.02348239373976916,0.016136343210836457,22,55,62,0.2757909461385782,0.27219048928217926,0.6530766521092396,0.3076252222801731,0,0,0,0,0,-9999.0,0,0,0,0,0,0,181.6,ok
90,-0.024466070671398218,0.020615881515018235,23,46,59,0.305006220850153,0.23576025244291438,0.8418091670863999,0.2753433829983043,0,0,0,0,0,-9999.0,0,0,0,0,0,0,166.1,ok
91,-0.02251242051089252,0.010230085433878693,16,54,50,0.4925837266947862,0.31485347566007005,0.9893338204626335,0.249350230397638,0,0,0,0,0,-9999.0,0,0,0,0,0,0,166.2,ok
92,-0.015544098256204385,0.011418710504003634,15,48,48,0.5175161702550254,0.31028499555418637,0.8898424014824879,0.23925083903516803,0,0,0,0,0,-9999.0,0,0,0,0,0,0,151.3,ok
93,-0.020307300516761124,0.012425807612471246,16,50,52,0.4174708185599392,0.29638254250850155,0.9630524739692894,0.2928334008021987,0,0,0,0,0,-9999.0,0,0,0,0,0,0,181.6,ok
94,-0.021505598318813275,0.011890306334186694,17,52,43,0.46862817673479806,0.20771356835954724,0.5456316760662565,0.2608315353164537,0,0,0,0,0,-9999.0,0,0,0,0,0,0,170.7,ok
95,-0.02813584274938981,0.023986057025661537,21,44,42,0.5996874360864384,0.15052913477548,0.5983190008537451,0.21871957249284746,0,0,0,0,0,-9999.0,0,0,0,0,0,0,197.6,ok
96,-0.025998254907137246,0.01755540938871038,15,62,51,0.5635457562729314,0.3969370152320045,0.9518703250409829,0.37325238979550746,0,0,0,0,0,-9999.0,0,0,0,0,0,0,177.2,ok
97,-0.019780099611553456,0.005796326309589978,26,60,49,0.4306563094741463,0.17594088833405025,0.9751651928962978,0.17764864713823414,0,0,0,0,0,-9999.0,0,0,0,0,0,0,163.8,ok
98,-0.021045678145085477,0.014453685747397155,18,56,44,0.40527925918805763,0.38462070848334984,0.5295556005631693,0.34872845442669553,0,0,0,0,0,-9999.0,0,0,0,0,0,0,177.2,ok
99,-0.02551340148889857,0.012896113736303932,19,46,40,0.25931547846089037,0.2901258412151294,0.5705049515286611,0.1305194257289038,0,0,0,0,0,-9999.0,0,0,0,0,0,0,194.9,ok
